"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"57327","2017","2017","2017","AR","Arkansas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","34.74865012400045","-92.27449074299966","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Other","RACEOTH","","","","","","","","","5","","","",""
"57347","2017","2017","2017","CA","California","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","23.8","","","22.1","25.6","4,463","37.63864012300047","-120.99999953799971","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Non-Hispanic White","RACEWHT","","","","","","","","","6","","","",""
"57348","2017","2017","2017","CA","California","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.7","","","27.5","40.6","384","37.63864012300047","-120.99999953799971","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Non-Hispanic Black","RACEBLK","","","","","","","","","6","","","",""
"57349","2017","2017","2017","CA","California","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.7","","","29.4","34.1","2,404","37.63864012300047","-120.99999953799971","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","6","","","",""
"57350","2017","2017","2017","CA","California","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","9.7","","","6.8","13.5","635","37.63864012300047","-120.99999953799971","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Asian","RACEASN","","","","","","","","","6","","","",""
"57351","2017","2017","2017","CA","California","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","37.63864012300047","-120.99999953799971","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hawaiian / Pacific Islander","RACEHPI","","","","","","","","","6","","","",""
"57352","2017","2017","2017","CA","California","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.1","","","19.4","48.2","80","37.63864012300047","-120.99999953799971","OWS","OWS1","Q036","","Race/Ethnicity","RACE","American Indian / Alaska Native","RACENAA","","","","","","","","","6","","","",""
"57353","2017","2017","2017","CA","California","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","37.7","","","29.5","46.8","231","37.63864012300047","-120.99999953799971","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","6","","","",""
"57354","2017","2017","2017","CA","California","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.1","","","18.1","40.8","139","37.63864012300047","-120.99999953799971","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Other","RACEOTH","","","","","","","","","6","","","",""
"57374","2017","2017","2017","CO","Colorado","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","21.4","","","20.2","22.6","7,005","38.843840757000464","-106.13361092099967","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Non-Hispanic White","RACEWHT","","","","","","","","","8","","","",""
"57375","2017","2017","2017","CO","Colorado","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.9","","","23.3","37.5","245","38.843840757000464","-106.13361092099967","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Non-Hispanic Black","RACEBLK","","","","","","","","","8","","","",""
"57376","2017","2017","2017","CO","Colorado","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.7","","","24.7","30.8","1,112","38.843840757000464","-106.13361092099967","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","8","","","",""
"57377","2017","2017","2017","CO","Colorado","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","6.6","","","3.2","13.3","145","38.843840757000464","-106.13361092099967","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Asian","RACEASN","","","","","","","","","8","","","",""
"57378","2017","2017","2017","CO","Colorado","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","38.843840757000464","-106.13361092099967","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hawaiian / Pacific Islander","RACEHPI","","","","","","","","","8","","","",""
"57379","2017","2017","2017","CO","Colorado","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.6","","","17.3","41.1","73","38.843840757000464","-106.13361092099967","OWS","OWS1","Q036","","Race/Ethnicity","RACE","American Indian / Alaska Native","RACENAA","","","","","","","","","8","","","",""
"57380","2017","2017","2017","CO","Colorado","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.5","","","20.2","38.5","143","38.843840757000464","-106.13361092099967","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","8","","","",""
"57381","2017","2017","2017","CO","Colorado","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","13.0","","","6.4","24.7","62","38.843840757000464","-106.13361092099967","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Other","RACEOTH","","","","","","","","","8","","","",""
"57689","2017","2017","2017","CT","Connecticut","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","25.6","","","24.2","27.0","7,538","41.56266102000046","-72.64984095199964","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Non-Hispanic White","RACEWHT","","","","","","","","","9","","","",""
"57690","2017","2017","2017","CT","Connecticut","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","35.5","","","30.8","40.5","602","41.56266102000046","-72.64984095199964","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Non-Hispanic Black","RACEBLK","","","","","","","","","9","","","",""
"57691","2017","2017","2017","CT","Connecticut","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.0","","","28.0","36.3","715","41.56266102000046","-72.64984095199964","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","9","","","",""
"57692","2017","2017","2017","CT","Connecticut","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","10.0","","","5.6","17.5","207","41.56266102000046","-72.64984095199964","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Asian","RACEASN","","","","","","","","","9","","","",""
"57693","2017","2017","2017","CT","Connecticut","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","41.56266102000046","-72.64984095199964","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hawaiian / Pacific Islander","RACEHPI","","","","","","","","","9","","","",""
"57694","2017","2017","2017","CT","Connecticut","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","41.56266102000046","-72.64984095199964","OWS","OWS1","Q036","","Race/Ethnicity","RACE","American Indian / Alaska Native","RACENAA","","","","","","","","","9","","","",""
"57695","2017","2017","2017","CT","Connecticut","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.0","","","18.0","38.3","115","41.56266102000046","-72.64984095199964","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","9","","","",""
"57696","2017","2017","2017","CT","Connecticut","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.0","","","18.1","38.2","107","41.56266102000046","-72.64984095199964","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Other","RACEOTH","","","","","","","","","9","","","",""
"57716","2017","2017","2017","DE","Delaware","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.4","","","28.1","32.9","2,534","39.008830667000495","-75.57774116799965","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Non-Hispanic White","RACEWHT","","","","","","","","","10","","","",""
"57717","2017","2017","2017","DE","Delaware","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","40.2","","","34.6","46.1","526","39.008830667000495","-75.57774116799965","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Non-Hispanic Black","RACEBLK","","","","","","","","","10","","","",""
"57718","2017","2017","2017","DE","Delaware","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.3","","","23.3","38.3","283","39.008830667000495","-75.57774116799965","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","10","","","",""
"57719","2017","2017","2017","DE","Delaware","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","7.7","","","2.5","21.2","75","39.008830667000495","-75.57774116799965","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Asian","RACEASN","","","","","","","","","10","","","",""
"57720","2017","2017","2017","DE","Delaware","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","39.008830667000495","-75.57774116799965","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hawaiian / Pacific Islander","RACEHPI","","","","","","","","","10","","","",""
"57721","2017","2017","2017","DE","Delaware","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.4","","","18.8","51.9","52","39.008830667000495","-75.57774116799965","OWS","OWS1","Q036","","Race/Ethnicity","RACE","American Indian / Alaska Native","RACENAA","","","","","","","","","10","","","",""
"57722","2017","2017","2017","DE","Delaware","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","39.008830667000495","-75.57774116799965","OWS","OWS1","Q036","","Race/Ethnicity","RACE","2 or more races","RACE2PLUS","","","","","","","","","10","","","",""
"57723","2017","2017","2017","DE","Delaware","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","39.008830667000495","-75.57774116799965","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Other","RACEOTH","","","","","","","","","10","","","",""
"57743","2017","2017","2017","DC","District of Columbia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","12.2","","","10.0","14.8","1,283","38.89037138500049","-77.03196112699965","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Non-Hispanic White","RACEWHT","","","","","","","","","11","","","",""
"57744","2017","2017","2017","DC","District of Columbia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","36.0","","","33.7","38.3","2,324","38.89037138500049","-77.03196112699965","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Non-Hispanic Black","RACEBLK","","","","","","","","","11","","","",""
"57745","2017","2017","2017","DC","District of Columbia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","19.2","","","13.2","27.1","182","38.89037138500049","-77.03196112699965","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hispanic","RACEHIS","","","","","","","","","11","","","",""
"57746","2017","2017","2017","DC","District of Columbia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","2.4","","","0.7","7.5","73","38.89037138500049","-77.03196112699965","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Asian","RACEASN","","","","","","","","","11","","","",""
"57747","2017","2017","2017","DC","District of Columbia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","38.89037138500049","-77.03196112699965","OWS","OWS1","Q036","","Race/Ethnicity","RACE","Hawaiian / Pacific Islander","RACEHPI","","","","","","","","","11","","","",""
